BaseID	Medical care	Hotel	Business affairs	Life service	Transportation hub	Culture	Sports	Residence	Entertainment and leisure	Scenic spot	Government	Factory	Shopping	Restaurant	Education	Landmark	Other
6008	0	0	0	0	0	0	0	1	0	0	5	1	0	0	0	7	6
6009	0	1	51	1	0	0	0	0	0	0	0	2	2	0	0	1	0
6010	0	0	0	0	0	0	0	2	1	0	3	0	1	0	0	6	2
6011	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8	0
6012	0	0	20	0	0	0	0	0	0	0	0	2	1	0	0	4	2
6013	0	0	18	0	0	0	0	0	0	0	4	5	1	0	0	3	3
6014	0	0	5	0	0	0	0	0	0	2	3	2	0	1	0	4	3
6015	0	0	11	0	0	0	1	0	0	0	0	5	0	0	0	5	2
6016	0	0	1	1	0	0	0	7	0	0	1	0	0	0	0	6	1
6017	0	0	11	1	0	1	1	3	0	1	7	1	0	0	3	3	2
6018	1	0	31	9	0	0	0	0	1	0	1	3	2	0	0	12	10
6019	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	6	2
6020	0	2	1	4	0	0	0	9	2	2	0	0	9	5	1	0	3
6021	0	0	2	1	0	0	0	0	0	0	0	0	1	1	0	2	0
6022	1	0	4	0	0	0	0	1	0	0	2	2	0	0	0	6	1
6023	0	0	5	2	0	0	0	0	0	0	0	1	0	0	0	5	0
6024	2	3	71	3	0	0	1	5	3	0	6	8	16	20	1	1	7
6025	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	4	2
6026	2	0	11	3	0	1	1	0	2	0	2	7	6	2	1	0	8
6027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
6028	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	9	2
6029	0	0	9	0	0	0	0	1	0	0	0	1	0	1	0	4	1
6030	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8	3
6031	1	0	23	0	0	0	0	0	0	2	2	2	0	0	0	11	3
6032	1	0	12	0	0	2	0	0	0	0	2	1	0	0	0	11	5
6033	0	0	21	0	0	0	0	0	0	1	0	0	0	0	0	2	1
6034	0	0	11	0	0	0	0	0	0	0	1	1	0	0	0	6	9
6035	0	0	15	1	0	0	0	1	0	0	0	3	1	2	0	13	2
6036	1	3	11	4	0	6	4	29	3	1	28	1	17	17	9	2	5
6037	3	7	17	0	0	10	1	98	4	21	15	1	31	10	5	2	3
6038	2	5	5	0	0	3	1	18	0	0	3	0	4	2	6	0	2
6039	33	74	703	63	6	10	12	427	40	16	75	113	319	128	46	100	125
6040	1	1	6	0	0	0	0	0	0	2	2	1	1	0	0	5	3
6041	2	3	55	2	0	2	1	10	0	0	4	21	8	4	1	5	9
6042	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	5
6043	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	4
6044	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	1
6045	1	0	1	0	0	0	0	1	0	2	2	0	0	0	0	11	6
6046	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0
6047	1	0	43	0	0	1	0	0	0	0	2	3	1	0	1	6	3
6048	1	1	31	9	0	1	1	104	2	1	11	2	15	2	9	8	7
6049	0	0	7	0	0	1	0	0	1	1	0	1	0	0	2	10	3
6050	1	0	30	2	0	1	0	9	0	0	8	3	10	1	0	8	6
6051	0	0	1	0	0	1	1	1	0	23	1	0	0	0	0	0	0
6052	0	3	3	0	0	1	1	1	1	1	1	1	0	0	1	1	8
6053	0	0	0	0	1	0	0	0	1	34	0	0	0	2	0	0	0
6054	0	0	18	0	0	0	0	0	0	0	1	5	1	0	0	5	5
6055	3	3	31	0	0	2	0	7	1	0	5	8	15	0	1	7	9
6056	0	2	23	0	0	1	0	0	0	2	0	9	1	1	1	0	0
6057	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	6	0
6058	0	0	18	0	0	0	0	0	0	0	1	1	1	0	0	3	2
6059	0	0	84	2	0	0	0	0	0	0	0	4	1	2	0	8	3
6060	2	1	55	0	0	0	0	1	0	0	1	4	1	0	0	1	6
6061	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0
6062	1	0	4	0	0	0	2	6	0	0	0	0	5	0	0	3	8
6063	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0
6064	0	0	16	0	0	0	0	0	0	0	3	3	0	0	0	2	1
6065	0	0	13	0	0	0	0	1	0	0	0	1	0	0	0	1	0
6066	0	0	47	1	0	0	0	1	0	0	0	3	0	0	0	4	1
6067	1	4	23	0	1	0	0	6	1	1	6	3	8	1	2	2	6
6068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6069	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1
6070	0	0	0	0	0	2	1	4	1	0	0	0	0	0	0	0	0
6071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6072	1	0	2	0	0	0	0	14	0	0	6	0	3	0	0	1	1
6073	0	2	1	0	0	0	0	3	0	0	0	0	4	1	1	0	2
6074	3	2	5	0	0	0	2	35	0	0	1	0	6	1	5	1	1
6075	0	0	4	1	0	0	1	13	0	0	3	0	1	0	1	2	7
6076	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	3
6077	1	1	3	0	0	0	1	1	0	0	2	0	4	0	0	1	0
6078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
6079	0	0	21	0	0	0	5	2	0	0	1	3	2	0	0	1	0
6080	12	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	3
6081	0	3	4	1	0	1	0	14	0	1	0	1	2	4	0	2	2
6082	0	2	0	0	0	0	0	0	0	1	12	0	0	0	4	0	1
6083	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	1
6084	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	2
6085	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
6086	0	0	2	0	0	0	0	2	0	0	2	0	2	1	0	1	1
6087	0	0	38	0	0	0	0	6	0	0	2	0	0	0	0	0	6
6088	1	5	7	0	0	1	3	23	4	0	4	1	11	12	1	0	10
6089	0	1	16	0	0	1	0	2	0	1	0	1	1	1	1	5	1
6090	1	15	19	1	0	0	1	41	2	0	13	2	1	9	0	3	20
6091	0	7	0	0	1	5	1	0	7	49	0	1	3	12	0	4	4
6092	0	0	3	0	0	2	0	3	0	9	2	1	0	0	0	4	7
6093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6094	1	4	12	0	0	0	0	5	0	0	2	2	40	0	0	1	9
6095	2	1	11	0	0	3	0	4	1	0	6	2	1	4	2	2	9
6096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
6097	0	0	69	8	0	0	0	1	0	0	0	1	1	0	0	4	3
6098	0	4	4	0	0	0	0	4	0	0	0	0	0	0	1	1	1
6099	3	11	20	2	0	2	2	7	3	2	13	3	26	6	3	1	10
6100	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6103	2	1	2	2	0	0	0	4	0	0	3	0	1	0	0	9	3
6104	1	1	13	0	0	2	3	5	0	0	3	1	4	1	6	2	6
6105	0	0	113	3	0	0	0	2	0	0	1	6	2	1	0	7	2
6106	0	0	11	0	0	0	0	0	0	0	2	1	0	0	0	0	3
6107	0	0	0	1	0	4	5	34	1	1	18	0	2	3	18	1	0
6108	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6109	0	0	7	2	0	0	0	12	0	0	2	0	3	0	2	0	2
6110	2	5	8	0	0	0	0	3	1	0	0	2	2	1	1	1	2
6111	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
6112	1	1	2	0	0	0	0	1	1	0	1	1	9	1	3	1	1
6113	0	0	4	0	0	0	0	23	0	0	2	0	0	0	0	1	4
6114	0	4	10	0	0	0	0	38	1	0	0	0	4	0	5	2	4
6115	0	5	7	2	0	4	0	12	0	3	1	0	5	8	0	0	0
6116	1	5	18	3	0	1	0	11	0	0	7	1	7	0	1	0	10
6117	1	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	2
6118	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6119	1	2	2	1	0	0	1	7	1	1	2	1	1	1	2	0	0
6120	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
6121	4	4	15	2	5	0	0	33	1	4	4	2	5	1	4	0	12
6122	1	9	18	5	0	3	1	16	4	0	9	4	16	4	8	2	10
6123	3	8	6	4	0	0	1	7	2	0	4	0	9	4	6	1	4
6124	0	1	98	5	0	0	3	2	3	0	2	6	1	2	0	0	2
6125	1	0	4	1	0	0	1	4	2	0	1	2	3	0	1	2	1
6126	0	1	4	1	0	0	0	7	0	0	0	0	0	0	0	1	7
6127	0	7	18	0	0	0	3	16	2	0	1	0	8	4	0	1	4
6128	0	4	15	3	0	0	0	14	3	1	45	1	8	3	4	0	5
6129	0	10	37	10	2	2	2	26	4	4	5	2	14	13	0	0	9
6130	0	0	41	0	0	0	1	1	0	1	0	0	1	0	0	1	3
6131	0	2	3	0	0	0	1	6	0	0	2	0	5	1	0	0	5
6132	0	1	40	1	2	0	0	14	0	0	1	3	1	0	1	0	4
6133	0	0	3	0	0	0	0	1	0	3	0	5	2	0	0	5	0
6134	1	0	7	1	0	0	0	1	0	0	0	1	0	0	0	5	1
6135	0	0	10	1	0	0	0	0	0	0	0	1	0	0	0	1	0
6136	1	0	53	8	1	0	0	1	1	0	2	4	1	8	2	10	2
6137	1	0	54	4	0	1	0	3	2	0	3	9	7	2	0	11	5
6138	0	0	31	0	1	0	0	0	0	0	0	2	0	0	0	6	0
6139	0	1	68	9	0	0	0	2	0	0	5	8	1	0	1	1	32
6140	0	0	11	19	0	0	0	0	0	0	0	2	1	0	0	1	0
6141	0	2	139	15	0	0	0	1	0	0	1	8	1	1	0	6	9
6142	0	0	22	0	0	0	0	2	0	1	0	1	0	0	0	0	1
6143	0	0	20	0	0	2	0	5	1	0	4	1	0	3	1	2	3
6144	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
6145	0	2	28	4	0	0	0	8	0	0	1	0	3	2	0	5	1
6146	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
6147	0	0	0	0	0	1	0	1	0	0	4	0	0	0	3	0	0
6148	0	2	5	2	0	0	0	7	0	0	1	0	0	2	2	2	0
6149	0	5	12	1	0	0	3	28	0	0	2	5	1	1	5	3	3
6150	0	0	22	0	0	2	0	17	0	0	2	0	0	1	7	0	3
6151	0	2	8	0	0	0	4	6	0	0	0	0	1	0	0	2	3
6152	0	1	1	0	0	1	3	5	0	0	0	0	0	0	1	5	1
6153	0	2	65	6	0	2	1	2	1	0	2	6	3	4	0	2	5
6154	0	0	7	1	0	0	0	0	0	0	0	2	1	0	0	1	7
6155	1	1	4	1	0	1	0	2	0	0	4	0	5	4	3	0	3
6156	3	2	11	0	0	2	0	7	0	0	2	2	7	5	4	2	13
6157	0	0	2	0	0	0	0	0	0	1	2	1	2	1	0	9	3
6158	0	0	1	0	0	0	0	4	1	1	0	0	1	0	0	7	0
6159	0	0	10	1	0	0	0	1	0	0	2	2	3	0	0	7	1
6160	0	0	3	0	0	0	0	3	0	0	2	0	0	0	0	3	0
6161	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	2	2
6162	1	0	10	4	0	0	1	9	0	0	2	0	16	3	1	0	5
6163	1	0	30	0	0	0	0	26	0	1	5	10	2	0	1	6	4
6164	0	2	85	0	0	0	2	0	0	0	0	2	2	0	0	5	1
6165	1	0	5	1	0	0	0	9	1	0	1	4	0	0	0	4	2
6166	0	0	17	0	0	0	0	2	0	0	0	2	0	0	0	1	0
6167	0	0	16	0	0	0	0	0	0	0	4	1	3	0	0	3	1
6168	0	2	41	3	0	0	1	3	0	0	0	4	4	3	0	0	1
6169	0	0	23	3	0	0	0	0	0	0	0	0	2	1	0	0	1
6170	2	2	71	3	0	0	0	5	1	0	3	3	7	3	1	4	2
6171	0	3	1	1	0	0	0	4	1	0	1	0	0	2	2	0	0
6172	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0
6173	0	7	3	4	0	2	0	2	1	4	5	0	7	9	0	1	9
6174	0	1	3	1	0	1	0	36	1	1	1	0	8	5	1	0	7
6175	5	4	7	6	0	0	0	13	0	7	0	1	24	4	1	1	14
6176	0	0	2	2	0	0	1	4	0	0	0	1	0	0	0	0	0
6177	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	2	2
6178	0	2	6	3	0	0	1	30	0	1	2	0	4	1	1	3	12
6179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6180	0	0	8	0	0	0	2	23	0	0	1	0	2	0	0	1	5
6181	0	0	23	3	0	0	0	1	0	0	0	3	0	1	0	0	0
6182	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0
6183	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6184	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6185	0	0	19	0	0	1	1	13	1	1	6	0	2	0	3	1	10
6186	0	0	32	2	0	0	2	7	0	1	2	9	0	1	1	0	11
6187	0	3	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0
6188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6189	0	0	4	1	0	0	0	0	0	1	2	2	1	0	0	2	1
6190	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6191	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6192	11	2	13	3	0	0	5	11	3	3	3	0	10	13	1	0	4
6193	0	0	1	0	1	0	0	4	0	0	1	0	0	0	0	0	1
6194	1	1	23	1	0	0	0	14	0	0	5	1	1	0	1	1	3
6195	0	0	25	0	0	0	0	3	0	0	6	2	2	0	1	6	4
6196	0	3	203	4	0	1	1	3	0	0	0	20	8	1	2	1	8
6197	2	8	1	1	0	1	0	9	1	0	5	2	4	3	7	1	7
6198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6199	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0
6200	0	1	79	2	0	0	0	2	0	0	7	9	0	0	0	3	1
6201	0	0	8	2	0	0	0	0	0	0	0	2	0	0	0	0	0
6202	0	0	7	0	0	0	0	0	0	0	1	0	2	0	3	0	3
6203	0	0	1	0	0	0	0	26	0	0	0	0	1	0	0	0	1
6204	3	1	1	7	0	1	2	35	5	1	2	1	10	15	3	1	7
6205	4	4	13	3	0	1	0	51	0	1	4	0	18	10	1	3	6
6206	0	2	1	1	0	1	12	14	0	1	2	0	1	2	24	1	4
6207	0	1	1	0	0	0	4	2	0	0	0	0	1	2	4	0	1
6208	0	0	0	0	0	3	3	0	0	0	5	0	0	0	15	0	0
6209	6	0	7	2	0	0	4	21	3	1	4	0	39	9	6	1	3
6210	0	0	0	0	0	0	0	28	0	1	3	0	3	1	1	0	4
6211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6212	1	0	2	1	0	0	0	1	0	0	1	0	1	0	1	0	0
6213	1	4	25	2	0	0	0	40	5	0	6	2	19	4	6	3	6
6214	0	2	3	0	0	0	0	3	0	0	1	0	4	3	1	1	4
6215	0	0	5	0	0	0	0	13	3	0	0	0	0	0	0	0	2
6216	1	0	31	0	0	0	0	4	0	0	3	4	2	0	0	5	1
6217	1	0	5	0	0	0	1	5	0	0	0	0	1	2	0	2	3
6218	0	0	9	0	0	0	0	5	0	0	2	3	4	0	0	5	1
6219	0	2	1	4	0	0	1	3	1	0	0	0	7	12	2	2	1
6220	2	1	8	3	0	1	1	52	2	0	10	0	6	10	3	1	6
6221	0	2	28	0	2	0	1	19	0	0	4	0	10	2	4	3	4
6222	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0
6223	0	0	29	2	0	1	0	1	0	0	0	2	1	0	0	3	0
6224	0	0	33	0	0	0	0	0	0	0	3	1	0	1	0	1	2
6225	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	2
6226	1	14	2	1	0	2	0	17	0	4	1	0	8	3	2	0	2
6227	1	0	2	2	0	0	1	7	1	1	6	0	3	3	0	0	3
6228	1	1	1	0	0	0	0	3	1	0	0	2	0	0	0	2	0
6229	2	1	15	0	0	0	2	76	0	0	1	5	1	1	4	3	3
6230	0	0	3	0	0	0	0	13	0	0	12	0	0	0	0	2	3
6231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6233	0	2	6	0	0	1	3	11	2	0	0	1	6	7	2	0	1
6234	0	0	1	0	0	2	5	16	0	0	0	0	6	0	7	0	2
6235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6236	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1
6237	0	1	27	2	0	0	2	5	0	0	5	6	0	0	2	0	2
6238	0	5	10	3	0	0	0	4	1	0	3	2	5	5	1	2	5
6239	0	0	42	0	0	0	0	1	0	0	6	2	0	0	0	0	6
6240	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2
6241	0	2	15	1	0	0	0	0	0	0	0	6	1	0	0	2	3
6242	0	0	30	2	5	0	0	0	0	0	0	2	1	0	0	2	5
6243	0	1	28	0	0	0	0	0	0	0	2	5	1	1	0	1	1
6244	1	6	22	5	0	1	0	15	3	1	2	3	3	1	0	1	5
6245	2	4	6	12	0	1	7	6	11	2	2	0	38	46	8	2	2
6246	0	1	7	8	1	1	3	2	3	1	1	2	10	9	0	0	4
6247	0	5	2	3	0	0	4	8	0	0	0	0	0	0	2	3	3
6248	0	1	9	1	0	0	2	20	0	0	0	1	6	3	2	0	2
6249	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
6251	0	2	1	0	0	1	0	8	0	2	3	0	0	0	2	0	1
6252	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	1	0
6253	1	1	7	4	0	0	3	6	2	0	2	0	4	0	3	1	7
6254	0	0	5	0	0	3	0	3	0	0	4	2	2	0	16	0	1
6255	0	0	1	0	1	1	1	1	0	0	2	1	0	1	1	0	2
6256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6257	0	1	9	2	0	0	0	8	0	0	2	1	4	2	1	0	5
6258	1	7	0	0	0	0	0	12	0	1	2	0	0	2	2	0	2
6259	14	280	299	17	9	36	9	134	15	162	72	101	74	44	10	144	57
6260	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	7	1
6261	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0
6262	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	7	4
6263	1	0	46	0	0	0	0	0	1	0	1	1	0	0	1	3	1
6264	0	0	84	1	0	0	0	1	0	0	0	3	6	1	0	3	3
6265	0	0	27	0	0	0	0	3	0	0	0	0	7	0	1	2	2
6266	0	1	8	2	0	0	0	0	0	0	1	1	2	1	0	5	1
6267	1	0	12	0	0	0	1	1	0	0	3	2	0	0	1	8	3
6268	2	0	8	0	0	1	0	2	0	0	1	2	0	0	0	8	0
6269	0	7	17	3	0	0	1	17	2	1	1	3	21	3	1	5	12
6270	1	1	6	4	0	0	0	21	0	0	5	1	3	1	0	5	6
6271	1	0	7	0	0	0	0	0	0	0	5	1	2	0	3	1	3
6272	0	0	3	0	0	0	2	6	0	0	0	0	1	1	1	2	1
6273	2	14	6	10	0	0	1	12	5	0	1	0	21	22	5	1	9
6274	0	0	4	0	0	0	0	1	0	0	3	3	3	4	1	1	1
6275	0	0	39	0	0	0	0	4	0	0	1	3	0	1	0	1	5
6276	2	0	8	5	0	0	0	4	1	1	4	2	5	1	2	1	11
6277	0	1	1	0	0	0	3	7	0	1	2	0	2	1	3	1	3
6278	0	7	78	7	0	0	0	33	1	4	13	3	23	2	4	3	10
6279	0	0	0	0	0	0	1	9	0	0	2	0	0	0	0	0	0
6280	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6281	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6282	0	0	4	1	0	0	0	1	0	0	0	1	2	0	0	0	4
6283	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
6284	3	1	2	0	0	1	0	10	1	0	0	0	3	0	1	0	2
6285	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
6286	0	2	6	0	0	0	1	8	0	0	1	1	0	0	0	1	2
6287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
6288	0	0	9	1	0	0	0	0	0	0	0	1	1	0	0	0	0
6289	0	1	18	1	0	0	0	1	0	0	2	1	0	0	0	2	3
6290	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6291	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0
6292	1	5	6	1	0	2	0	38	3	2	13	1	21	0	3	0	10
6293	2	3	2	3	0	0	0	21	0	4	2	0	5	7	10	0	2
6294	0	1	69	0	0	0	0	9	1	0	0	2	47	4	1	3	9
6295	0	4	15	5	0	3	2	60	2	5	12	2	4	1	7	0	3
6296	0	6	12	0	0	2	0	116	2	0	2	0	6	0	0	4	6
6297	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0	0	1
6298	0	0	0	0	0	0	0	10	0	0	1	0	1	0	0	1	3
6299	1	8	19	2	0	0	1	8	1	1	2	1	5	3	3	1	4
6300	1	8	32	1	0	0	1	2	1	0	2	2	4	0	1	1	0
6301	0	11	1	0	1	0	1	2	5	0	0	0	8	9	0	0	3
6302	0	0	18	4	0	0	0	0	0	0	0	4	0	0	0	4	0
6303	0	0	10	0	0	0	0	0	0	0	0	4	0	0	0	0	0
6304	20	1	4	2	0	3	0	22	3	0	4	0	4	0	8	0	4
6305	0	0	1	2	0	0	0	2	0	0	0	0	0	2	0	1	1
6306	0	3	1	0	0	0	0	58	0	0	0	0	1	0	3	0	0
6307	0	3	123	13	0	1	2	3	1	0	5	12	9	4	3	8	9
6308	0	0	4	2	0	0	1	21	1	0	2	0	24	4	0	1	8
6309	0	1	2	0	0	0	0	22	0	1	5	0	8	2	3	0	4
6310	0	0	6	0	0	1	0	7	0	0	2	1	3	0	3	0	8
6311	0	0	13	0	0	0	0	0	0	0	0	3	0	0	0	0	0
6312	0	0	45	0	0	0	0	0	0	0	0	7	0	0	0	0	1
6313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6314	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	1
6315	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	2	1
6316	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0
6317	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2
6318	0	0	33	2	0	0	0	2	0	0	1	1	1	0	0	4	3
6319	0	1	32	0	0	0	0	3	0	0	1	2	0	0	0	1	0
6320	0	0	4	0	0	0	0	1	0	0	2	0	4	2	0	0	1
6321	0	0	23	4	0	0	0	0	0	0	0	4	1	0	0	2	3
6322	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
6323	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6324	0	1	4	0	0	0	0	3	0	1	1	0	1	0	0	0	6
6325	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
6326	0	0	16	4	0	0	2	5	1	0	4	3	4	3	0	1	6
6327	2	1	52	9	0	1	2	1	0	0	1	4	16	11	1	2	8
6328	0	2	1	0	0	0	0	4	0	0	0	0	0	0	3	1	3
6329	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
6330	0	0	10	0	0	0	0	1	0	0	2	0	0	0	0	1	0
6331	0	3	4	0	0	0	0	2	4	0	0	1	2	1	0	1	4
6332	0	1	3	1	1	0	2	2	1	0	2	0	3	1	1	1	2
6333	0	0	1	0	0	0	0	21	0	0	3	2	6	0	0	2	0
6334	0	0	1	0	0	0	0	4	0	0	0	0	1	0	3	1	2
6335	0	0	0	0	0	0	2	0	0	0	9	0	0	0	14	0	1
6336	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6337	1	2	1	0	0	0	0	0	1	0	0	0	2	2	0	0	0
6338	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	3
6339	0	4	5	0	0	0	1	28	4	0	2	0	10	1	1	1	0
6340	0	3	1	2	0	0	3	4	0	2	5	0	0	0	19	0	2
6341	1	7	6	0	0	0	1	32	2	1	1	0	6	2	0	2	1
6342	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	0
6343	0	3	68	5	1	0	0	8	0	0	4	4	4	2	0	7	6
6344	2	9	86	3	0	0	1	20	1	0	6	6	8	4	3	6	12
6345	1	3	50	4	0	0	1	11	0	0	1	7	4	1	3	12	12
6346	1	6	5	5	0	0	2	26	6	0	0	0	15	27	5	2	4
6347	0	4	9	5	0	2	2	2	5	0	1	0	10	8	2	0	1
6348	0	1	2	1	0	0	1	10	1	0	1	0	2	1	1	2	1
6349	1	2	6	4	0	2	0	11	0	1	1	3	1	0	0	3	3
6350	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
6351	0	0	18	4	0	0	0	0	0	1	1	1	0	0	0	7	0
6352	1	3	8	0	1	0	0	9	0	0	0	1	0	0	0	0	2
6353	0	3	27	0	0	0	1	7	0	0	1	5	5	0	0	0	5
6354	0	3	69	2	0	1	1	0	0	0	0	9	2	1	0	2	2
6355	0	0	11	0	0	0	0	0	0	0	5	0	0	0	0	1	1
6356	0	0	10	5	0	6	2	23	4	2	3	0	4	6	3	0	3
6357	0	0	3	0	0	0	0	17	0	0	0	0	4	1	0	1	2
6358	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	6	1
6359	0	0	2	0	0	0	0	4	0	0	0	0	1	0	0	2	1
6360	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	2
6361	0	3	5	0	0	0	0	7	0	1	4	1	6	0	1	0	0
6362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6363	0	2	17	1	0	0	0	3	1	1	0	3	47	0	0	0	8
6364	0	0	46	2	0	0	0	0	0	0	1	6	0	1	0	3	0
6365	0	0	5	2	0	0	0	1	0	0	0	2	5	1	2	4	2
6366	1	1	29	3	0	0	1	0	0	0	2	8	3	4	0	2	1
6367	0	5	9	0	1	0	0	1	0	0	3	0	1	0	0	4	2
6368	1	0	47	0	0	1	0	45	0	1	1	3	64	0	1	8	10
6369	4	4	1	1	0	0	0	15	0	0	0	0	0	2	1	0	2
6370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6371	0	0	2	0	0	0	0	0	0	0	4	0	1	2	4	0	2
6372	0	3	0	2	0	0	0	9	0	0	2	0	5	1	3	0	0
6373	1	1	4	1	0	3	1	22	1	0	3	3	3	8	16	0	0
6374	0	0	1	0	0	0	1	0	0	1	0	0	0	0	3	0	3
6375	0	1	0	0	0	0	0	5	0	0	1	0	2	0	0	0	0
6376	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6377	0	1	6	0	0	0	0	2	0	0	0	1	1	0	0	1	1
6378	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	2
6379	0	3	34	0	0	0	0	1	0	0	0	2	1	0	0	0	1
6380	0	1	12	1	0	0	0	4	0	0	0	0	2	0	0	0	0
6381	2	2	3	1	1	1	1	20	2	0	2	0	6	0	0	5	6
6382	0	0	8	0	0	0	0	0	0	0	3	0	4	0	0	2	7
